#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 19 04 42  20  5.7  6.7    MM    MM    MM  MM 1021.8  11.5  12.7    MM   MM   MM    MM
2024 02 19 04 36  20  6.2  6.7    MM    MM    MM  MM 1021.8  11.4  12.7    MM   MM   MM    MM
2024 02 19 04 30  20  5.7  7.7    MM    MM    MM  MM 1021.7  11.5  12.7    MM   MM   MM    MM
2024 02 19 04 24  20  6.7  7.7    MM    MM    MM  MM 1021.7  11.4  12.7    MM   MM   MM    MM
2024 02 19 04 18  20  7.2  7.7    MM    MM    MM  MM 1021.6  11.4  12.7    MM   MM   MM    MM
2024 02 19 04 12  20  6.7  7.2    MM    MM    MM  MM 1021.6  11.4  12.8    MM   MM   MM    MM
2024 02 19 04 06  20  6.7  7.7    MM    MM    MM  MM 1021.5  11.4  12.7    MM   MM   MM    MM
2024 02 19 04 00  20  7.2  8.2    MM    MM    MM  MM 1021.4  11.4  12.8    MM   MM +1.2    MM
2024 02 19 03 54  20  6.7  7.7    MM    MM    MM  MM 1021.4  11.5  12.8    MM   MM   MM    MM
2024 02 19 03 48  20  7.2  8.2    MM    MM    MM  MM 1021.4  11.5  12.8    MM   MM   MM    MM
2024 02 19 03 42  10  6.2  7.7    MM    MM    MM  MM 1021.4  11.7  12.8    MM   MM   MM    MM
2024 02 19 03 36  10  6.7  7.7    MM    MM    MM  MM 1021.4  11.7  12.8    MM   MM   MM    MM
2024 02 19 03 30  10  6.2  7.2    MM    MM    MM  MM 1021.4  11.8  12.8    MM   MM   MM    MM
2024 02 19 03 24 360  6.7  8.2    MM    MM    MM  MM 1021.3  11.8  12.8    MM   MM   MM    MM
2024 02 19 03 18 360  6.2  7.2    MM    MM    MM  MM 1021.2  11.9  12.9    MM   MM   MM    MM
2024 02 19 03 12  10  6.2  7.2    MM    MM    MM  MM 1021.1  12.2  12.9    MM   MM   MM    MM
2024 02 19 03 06  10  6.2  7.2    MM    MM    MM  MM 1021.1  12.2  12.9    MM   MM   MM    MM
2024 02 19 03 00 360  5.7  6.7    MM    MM    MM  MM 1021.1    MM  12.9    MM   MM +1.4    MM
2024 02 19 02 54  10  5.7  6.2    MM    MM    MM  MM 1021.1    MM  12.9    MM   MM   MM    MM
2024 02 19 02 48  10  5.1  5.7    MM    MM    MM  MM 1021.1  12.4  12.9    MM   MM   MM    MM
2024 02 19 02 42  10  5.1  5.1    MM    MM    MM  MM 1021.1  12.5  12.9    MM   MM   MM    MM
2024 02 19 02 36  20  4.6  5.7    MM    MM    MM  MM 1021.1  12.5  12.9    MM   MM   MM    MM
2024 02 19 02 30  20  4.6  5.1    MM    MM    MM  MM 1021.1  12.5  12.9    MM   MM   MM    MM
2024 02 19 02 24  10  4.6  5.1    MM    MM    MM  MM 1021.0  12.5  13.0    MM   MM   MM    MM
2024 02 19 02 18  10  4.6  5.7    MM    MM    MM  MM 1020.9  12.6  13.0    MM   MM   MM    MM
2024 02 19 02 12  10  4.6  5.7    MM    MM    MM  MM 1020.9  12.6  13.0    MM   MM   MM    MM
2024 02 19 02 06  10  5.1  5.7    MM    MM    MM  MM 1020.9  12.7  13.0    MM   MM   MM    MM
2024 02 19 02 00  10  4.6  5.7    MM    MM    MM  MM 1020.8  12.7  13.1    MM   MM +1.1    MM
2024 02 19 01 54  10  4.1  5.7    MM    MM    MM  MM 1020.7  12.6  13.1    MM   MM   MM    MM
2024 02 19 01 48  10  4.6  6.2    MM    MM    MM  MM 1020.7  12.6  13.1    MM   MM   MM    MM
2024 02 19 01 42  10  4.6  5.1    MM    MM    MM  MM 1020.6  12.7  13.1    MM   MM   MM    MM
2024 02 19 01 36  20  4.6  5.1    MM    MM    MM  MM 1020.5  12.8  13.2    MM   MM   MM    MM
2024 02 19 01 30  10  4.1  5.7    MM    MM    MM  MM 1020.5  12.8  13.2    MM   MM   MM    MM
2024 02 19 01 24  10  4.6  5.7    MM    MM    MM  MM 1020.4  12.8  13.2    MM   MM   MM    MM
2024 02 19 01 18  10  4.6  5.7    MM    MM    MM  MM 1020.4    MM  13.2    MM   MM   MM    MM
2024 02 19 01 12  10  5.1  5.7    MM    MM    MM  MM 1020.3    MM  13.2    MM   MM   MM    MM
2024 02 19 01 06  10  4.6  5.1    MM    MM    MM  MM 1020.3    MM  13.3    MM   MM   MM    MM
2024 02 19 01 00  10  4.1  5.7    MM    MM    MM  MM 1020.2  12.8  13.3    MM   MM +0.6    MM
2024 02 19 00 54  10  4.6  5.1    MM    MM    MM  MM 1020.1  12.8  13.3    MM   MM   MM    MM
2024 02 19 00 48  10  4.6  5.7    MM    MM    MM  MM 1020.0    MM    MM    MM   MM   MM    MM
2024 02 19 00 42 360  4.1  6.2    MM    MM    MM  MM 1019.9    MM    MM    MM   MM   MM    MM
2024 02 19 00 36 360  4.1  5.7    MM    MM    MM  MM 1019.8    MM    MM    MM   MM   MM    MM
2024 02 19 00 30 360  4.1  5.1    MM    MM    MM  MM 1019.8  12.7  13.4    MM   MM   MM    MM
2024 02 19 00 24 360  4.6  5.7    MM    MM    MM  MM 1019.8  12.7  13.4    MM   MM   MM    MM
2024 02 19 00 18 350  3.1  4.1    MM    MM    MM  MM 1019.7  12.5  13.4    MM   MM   MM    MM
2024 02 19 00 12 350  2.6  4.1    MM    MM    MM  MM 1019.7  12.5  13.4    MM   MM   MM    MM
2024 02 19 00 06 350  3.1  4.1    MM    MM    MM  MM 1019.7  12.5  13.4    MM   MM   MM    MM
2024 02 19 00 00 350  3.1  4.1    MM    MM    MM  MM 1019.7  12.5  13.4    MM   MM +0.0    MM
2024 02 18 23 54 350  3.6  4.1    MM    MM    MM  MM 1019.7  12.5  13.4    MM   MM   MM    MM
2024 02 18 23 48 350  2.6  3.6    MM    MM    MM  MM 1019.7  12.4  13.4    MM   MM   MM    MM
2024 02 18 23 42 340  1.5  4.1    MM    MM    MM  MM 1019.7  12.4  13.5    MM   MM   MM    MM
2024 02 18 23 36 340  2.1  3.6    MM    MM    MM  MM 1019.7  12.5  13.5    MM   MM   MM    MM
2024 02 18 23 30 350  2.6  3.6    MM    MM    MM  MM     MM    MM  13.5    MM   MM   MM    MM
2024 02 18 23 24 350  3.1  4.1    MM    MM    MM  MM     MM    MM  13.5    MM   MM   MM    MM
2024 02 18 23 18 360  3.1  4.1    MM    MM    MM  MM 1019.6  12.4  13.6    MM   MM   MM    MM
2024 02 18 23 12 340  3.1  3.6    MM    MM    MM  MM 1019.7  12.5  13.6    MM   MM   MM    MM
2024 02 18 23 06 350  2.6  4.1    MM    MM    MM  MM 1019.7  12.5  13.6    MM   MM   MM    MM
2024 02 18 23 00 350  2.6  3.6    MM    MM    MM  MM 1019.7  12.4  13.6    MM   MM +0.0    MM
2024 02 18 22 54 360  3.1  4.1    MM    MM    MM  MM 1019.6  12.4  13.7    MM   MM   MM    MM
2024 02 18 22 48 350  3.1  4.1    MM    MM    MM  MM 1019.6  12.4  13.7    MM   MM   MM    MM
2024 02 18 22 42 350  3.6  4.6    MM    MM    MM  MM 1019.6  12.3  13.7    MM   MM   MM    MM
2024 02 18 22 36 360  3.1  4.1    MM    MM    MM  MM 1019.6  12.2  13.7    MM   MM   MM    MM
2024 02 18 22 30 350  3.6  4.6    MM    MM    MM  MM 1019.6  12.2  13.7    MM   MM   MM    MM
2024 02 18 22 24 350  3.6  4.6    MM    MM    MM  MM 1019.6  12.3  13.7    MM   MM   MM    MM
2024 02 18 22 18  10  3.6  4.1    MM    MM    MM  MM 1019.5  12.1  13.7    MM   MM   MM    MM
2024 02 18 22 12 350  3.1  4.6    MM    MM    MM  MM 1019.5  12.0  13.6    MM   MM   MM    MM
2024 02 18 22 06 360  4.1  5.1    MM    MM    MM  MM 1019.5  11.9  13.6    MM   MM   MM    MM
2024 02 18 22 00 360  3.6  4.6    MM    MM    MM  MM 1019.6  11.8  13.6    MM   MM -1.2    MM
2024 02 18 21 54 350  4.1  5.1    MM    MM    MM  MM 1019.6  11.8  13.6    MM   MM   MM    MM
2024 02 18 21 48 350  4.6  5.1    MM    MM    MM  MM 1019.6  11.7  13.6    MM   MM   MM    MM
2024 02 18 21 42 350  4.1  5.1    MM    MM    MM  MM 1019.6  11.7  13.6    MM   MM   MM    MM
2024 02 18 21 36 360  4.6  5.1    MM    MM    MM  MM 1019.7  11.4  13.6    MM   MM   MM    MM
2024 02 18 21 30 350  4.1  6.2    MM    MM    MM  MM 1019.7  11.4  13.6    MM   MM   MM    MM
2024 02 18 21 24 360  5.1  6.2    MM    MM    MM  MM 1019.7  11.2  13.5    MM   MM   MM    MM
2024 02 18 21 18 360  5.1  5.7    MM    MM    MM  MM 1019.7  11.2  13.5    MM   MM   MM    MM
2024 02 18 21 12 360  5.1  6.2    MM    MM    MM  MM 1019.8  11.1  13.5    MM   MM   MM    MM
2024 02 18 21 06 350  4.1  6.2    MM    MM    MM  MM 1019.7  10.9  13.5    MM   MM   MM    MM
2024 02 18 21 00  MM   MM   MM    MM    MM    MM  MM 1019.7  10.8  13.6    MM   MM -1.8    MM
2024 02 18 20 54  MM   MM   MM    MM    MM    MM  MM 1019.7  10.7  13.6    MM   MM   MM    MM
2024 02 18 20 48 350  4.6  6.7    MM    MM    MM  MM 1019.6  10.6  13.6    MM   MM   MM    MM
2024 02 18 20 42 350  5.1  7.7    MM    MM    MM  MM 1019.6  10.6  13.6    MM   MM   MM    MM
2024 02 18 20 36 350  5.7  7.2    MM    MM    MM  MM 1019.6  10.4  13.5    MM   MM   MM    MM
2024 02 18 20 30 350  4.6  6.7    MM    MM    MM  MM 1019.7  10.3  13.4    MM   MM   MM    MM
2024 02 18 20 24 340  3.6  7.7    MM    MM    MM  MM 1019.9  10.0  13.4    MM   MM   MM    MM
2024 02 18 20 18 340  4.1  7.7    MM    MM    MM  MM 1019.8    MM  13.4    MM   MM   MM    MM
2024 02 18 20 12 350  4.6  7.2    MM    MM    MM  MM 1019.8    MM  13.4    MM   MM   MM    MM
2024 02 18 20 06 350  4.6  7.2    MM    MM    MM  MM 1019.8    MM  13.4    MM   MM   MM    MM
2024 02 18 20 00 350  4.6  7.2    MM    MM    MM  MM 1019.8    MM  13.4    MM   MM -2.2    MM
2024 02 18 19 54 350  5.7  7.2    MM    MM    MM  MM 1019.8    MM  13.4    MM   MM   MM    MM
2024 02 18 19 48 350  4.1  7.2    MM    MM    MM  MM 1019.9   9.4  13.4    MM   MM   MM    MM
2024 02 18 19 42 350  5.7  7.2    MM    MM    MM  MM 1020.0   9.1  13.3    MM   MM   MM    MM
2024 02 18 19 36 340  3.1  6.2    MM    MM    MM  MM 1020.0   9.1  13.4    MM   MM   MM    MM
2024 02 18 19 30 350  5.1  6.7    MM    MM    MM  MM 1020.1    MM    MM    MM   MM   MM    MM
2024 02 18 19 24 350  5.1  6.7    MM    MM    MM  MM 1020.3    MM    MM    MM   MM   MM    MM
2024 02 18 19 18 330  2.1  5.1    MM    MM    MM  MM 1020.5   9.0  13.0    MM   MM   MM    MM
2024 02 18 19 12 320  2.6  5.7    MM    MM    MM  MM 1020.6   9.1  12.9    MM   MM   MM    MM
2024 02 18 19 06 350  4.1  5.1    MM    MM    MM  MM 1020.7   8.8  12.9    MM   MM   MM    MM
2024 02 18 19 00 330  2.1  6.2    MM    MM    MM  MM 1020.8    MM  12.8    MM   MM -1.4    MM
2024 02 18 18 54 350  3.6  5.1    MM    MM    MM  MM 1020.8    MM  12.8    MM   MM   MM    MM
2024 02 18 18 48 360  4.1  5.7    MM    MM    MM  MM 1020.9   8.6  12.7    MM   MM   MM    MM
2024 02 18 18 42  10  4.6  5.1    MM    MM    MM  MM 1020.9   8.4  12.7    MM   MM   MM    MM
2024 02 18 18 36 360  4.1  4.6    MM    MM    MM  MM 1021.0   8.6  12.8    MM   MM   MM    MM
2024 02 18 18 30  10  4.1  5.1    MM    MM    MM  MM 1021.1    MM  12.8    MM   MM   MM    MM
2024 02 18 18 24 360  3.6  5.7    MM    MM    MM  MM 1021.3    MM  12.7    MM   MM   MM    MM
2024 02 18 18 18 360  4.6  6.2    MM    MM    MM  MM 1021.3   8.0  12.6    MM   MM   MM    MM
2024 02 18 18 12  10  4.1  5.7    MM    MM    MM  MM 1021.4   7.9  12.6    MM   MM   MM    MM
2024 02 18 18 06 360  3.6  5.1    MM    MM    MM  MM 1021.5   7.7  12.6    MM   MM   MM    MM
2024 02 18 18 00  10  3.1  5.7    MM    MM    MM  MM 1021.5   7.6  12.6    MM   MM -0.5    MM
2024 02 18 17 54 360  4.1  5.1    MM    MM    MM  MM 1021.7   7.5  12.6    MM   MM   MM    MM
2024 02 18 17 48  10  4.6  5.1    MM    MM    MM  MM 1021.7   7.3  12.5    MM   MM   MM    MM
2024 02 18 17 42  10  4.6  6.2    MM    MM    MM  MM 1021.9   7.1  12.5    MM   MM   MM    MM
2024 02 18 17 36  10  5.1  6.7    MM    MM    MM  MM 1021.9   7.1  12.5    MM   MM   MM    MM
2024 02 18 17 30  10  4.6  5.7    MM    MM    MM  MM 1021.9   6.9  12.5    MM   MM   MM    MM
2024 02 18 17 24  10  5.1  5.7    MM    MM    MM  MM 1022.0   6.7  12.5    MM   MM   MM    MM
2024 02 18 17 18  10  5.1  6.2    MM    MM    MM  MM 1022.0   6.8  12.5    MM   MM   MM    MM
2024 02 18 17 12  20  5.1  6.2    MM    MM    MM  MM 1022.1   6.6  12.5    MM   MM   MM    MM
2024 02 18 17 06  10  4.6  6.7    MM    MM    MM  MM 1022.1   6.4  12.5    MM   MM   MM    MM
2024 02 18 17 00  10  5.7  6.7    MM    MM    MM  MM 1022.0   6.1  12.5    MM   MM +0.4    MM
2024 02 18 16 54  20  5.1  6.7    MM    MM    MM  MM 1022.1   6.2  12.5    MM   MM   MM    MM
2024 02 18 16 48  10  5.7  7.2    MM    MM    MM  MM 1022.3   5.8  12.5    MM   MM   MM    MM
2024 02 18 16 42  20  5.7  7.7    MM    MM    MM  MM 1022.3   6.0  12.5    MM   MM   MM    MM
2024 02 18 16 36  20  6.7  8.2    MM    MM    MM  MM 1022.2   5.8  12.4    MM   MM   MM    MM
2024 02 18 16 30 360  5.7  7.7    MM    MM    MM  MM 1022.3   5.9  12.4    MM   MM   MM    MM
2024 02 18 16 24  20  6.2  8.2    MM    MM    MM  MM 1022.4   5.7  12.4    MM   MM   MM    MM
2024 02 18 16 18  10  5.1  7.2    MM    MM    MM  MM     MM   5.9  12.4    MM   MM   MM    MM
2024 02 18 16 12  20  6.2  7.7    MM    MM    MM  MM     MM   5.4  12.4    MM   MM   MM    MM
2024 02 18 16 06  20  6.7  8.2    MM    MM    MM  MM     MM   5.4  12.4    MM   MM   MM    MM
2024 02 18 16 00  20  6.2  8.2    MM    MM    MM  MM 1022.2   5.5  12.4    MM   MM   MM    MM
2024 02 18 15 54  20  7.2  8.2    MM    MM    MM  MM 1022.1   5.3  12.4    MM   MM   MM    MM
2024 02 18 15 48  20  6.2  9.3    MM    MM    MM  MM 1021.9   5.5  12.4    MM   MM   MM    MM
2024 02 18 15 42  30  6.7  8.2    MM    MM    MM  MM 1021.8   5.0  12.4    MM   MM   MM    MM
2024 02 18 15 36  30  6.7  7.7    MM    MM    MM  MM 1021.9   5.1  12.4    MM   MM   MM    MM
2024 02 18 15 30  30  6.7  7.7    MM    MM    MM  MM 1022.0   5.2  12.4    MM   MM   MM    MM
2024 02 18 15 24  30  7.2  8.8    MM    MM    MM  MM 1022.1   4.9  12.4    MM   MM   MM    MM
2024 02 18 15 18  30  6.2  8.2    MM    MM    MM  MM 1022.1   4.9  12.4    MM   MM   MM    MM
2024 02 18 15 12  30  6.7  8.2    MM    MM    MM  MM 1022.1   4.9  12.4    MM   MM   MM    MM
2024 02 18 15 06  20  7.2  8.8    MM    MM    MM  MM 1022.0   5.0  12.4    MM   MM   MM    MM
2024 02 18 15 00  20  7.2  9.3    MM    MM    MM  MM 1022.0   4.9  12.4    MM   MM +0.8    MM
2024 02 18 14 54  30  6.7  8.8    MM    MM    MM  MM 1022.0   5.0  12.4    MM   MM   MM    MM
2024 02 18 14 48  30  7.7  9.3    MM    MM    MM  MM 1022.0   4.9  12.5    MM   MM   MM    MM
2024 02 18 14 42  30  7.7  9.8    MM    MM    MM  MM 1021.9   4.9  12.5    MM   MM   MM    MM
2024 02 18 14 36  30  7.2  8.8    MM    MM    MM  MM 1021.9   4.9  12.5    MM   MM   MM    MM
2024 02 18 14 30  20  7.7  9.3    MM    MM    MM  MM 1021.8   4.8  12.5    MM   MM   MM    MM
2024 02 18 14 24  30  8.2  9.8    MM    MM    MM  MM 1021.8   4.9  12.5    MM   MM   MM    MM
2024 02 18 14 18  30  7.7 10.3    MM    MM    MM  MM 1021.7   5.0  12.5    MM   MM   MM    MM
2024 02 18 14 12  20  7.7  9.8    MM    MM    MM  MM 1021.6   5.0  12.5    MM   MM   MM    MM
2024 02 18 14 06  20  8.2  9.3    MM    MM    MM  MM 1021.6   5.2  12.5    MM   MM   MM    MM
2024 02 18 14 00  20  8.2 10.8    MM    MM    MM  MM 1021.6   4.9  12.5    MM   MM +0.8    MM
2024 02 18 13 54  20  7.7 10.3    MM    MM    MM  MM 1021.6   5.1  12.5    MM   MM   MM    MM
2024 02 18 13 48  20  9.3 10.8    MM    MM    MM  MM 1021.6   5.0  12.5    MM   MM   MM    MM
2024 02 18 13 42  20  8.2 10.3    MM    MM    MM  MM 1021.6   5.1  12.5    MM   MM   MM    MM
2024 02 18 13 36  10  8.8 10.8    MM    MM    MM  MM 1021.5   5.3  12.5    MM   MM   MM    MM
2024 02 18 13 30  10  8.8 10.3    MM    MM    MM  MM 1021.4    MM  12.6    MM   MM   MM    MM
2024 02 18 13 24  20  8.8 10.8    MM    MM    MM  MM 1021.4    MM  12.6    MM   MM   MM    MM
2024 02 18 13 18  MM   MM   MM    MM    MM    MM  MM 1021.4   5.3  12.6    MM   MM   MM    MM
2024 02 18 13 12  MM   MM   MM    MM    MM    MM  MM 1021.6   5.1  12.6    MM   MM   MM    MM
2024 02 18 13 06  MM   MM   MM    MM    MM    MM  MM 1021.5   5.2  12.6    MM   MM   MM    MM
2024 02 18 13 00  30  8.8 10.3    MM    MM    MM  MM     MM    MM  12.6    MM   MM   MM    MM
2024 02 18 12 54  20  8.2 10.3    MM    MM    MM  MM     MM    MM  12.6    MM   MM   MM    MM
2024 02 18 12 48  20  7.2 10.3    MM    MM    MM  MM 1021.4   5.4  12.6    MM   MM   MM    MM
2024 02 18 12 42  20  8.2  9.8    MM    MM    MM  MM 1021.3   5.3  12.6    MM   MM   MM    MM
2024 02 18 12 36  20  8.2 10.3    MM    MM    MM  MM 1021.3   5.5  12.6    MM   MM   MM    MM
2024 02 18 12 30  30  8.8  9.8    MM    MM    MM  MM 1021.2    MM  12.7    MM   MM   MM    MM
2024 02 18 12 24  20  7.7  9.8    MM    MM    MM  MM 1021.3    MM  12.6    MM   MM   MM    MM
2024 02 18 12 18  30  8.2 10.3    MM    MM    MM  MM 1021.1   5.4  12.6    MM   MM   MM    MM
2024 02 18 12 12  20  6.7  9.8    MM    MM    MM  MM 1021.1   5.6  12.7    MM   MM   MM    MM
2024 02 18 12 06  30  8.2 10.3    MM    MM    MM  MM 1021.2   5.5  12.7    MM   MM   MM    MM
2024 02 18 12 00  20  7.2 10.3    MM    MM    MM  MM 1021.2   5.7  12.7    MM   MM +0.6    MM
2024 02 18 11 54  20  8.2 10.3    MM    MM    MM  MM 1021.2   5.6  12.7    MM   MM   MM    MM
2024 02 18 11 48  20  7.7 10.3    MM    MM    MM  MM 1021.0   5.7  12.7    MM   MM   MM    MM
2024 02 18 11 42  20  6.7 10.3    MM    MM    MM  MM 1021.1   5.8  12.7    MM   MM   MM    MM
2024 02 18 11 36  20  8.2 10.3    MM    MM    MM  MM 1021.0   5.7  12.7    MM   MM   MM    MM
2024 02 18 11 30  20  7.7  9.3    MM    MM    MM  MM 1020.8   5.7  12.7    MM   MM   MM    MM
2024 02 18 11 24  30  7.7  9.8    MM    MM    MM  MM 1020.8   5.8  12.8    MM   MM   MM    MM
2024 02 18 11 18  20  7.7  9.3    MM    MM    MM  MM 1020.6   5.6  12.8    MM   MM   MM    MM
2024 02 18 11 12  20  7.7  9.3    MM    MM    MM  MM 1020.7   6.0  12.8    MM   MM   MM    MM
2024 02 18 11 06  20  7.7  9.8    MM    MM    MM  MM 1020.8   5.9  12.8    MM   MM   MM    MM
2024 02 18 11 00  20  8.2  9.3    MM    MM    MM  MM 1020.8    MM  12.8    MM   MM +0.0    MM
2024 02 18 10 54  20  8.2 10.8    MM    MM    MM  MM 1020.9    MM  12.8    MM   MM   MM    MM
2024 02 18 10 48  20  9.3 10.3    MM    MM    MM  MM 1020.9   6.1  12.9    MM   MM   MM    MM
2024 02 18 10 42  20  8.8 10.8    MM    MM    MM  MM 1021.0   6.1  12.9    MM   MM   MM    MM
2024 02 18 10 36  10  7.7 10.3    MM    MM    MM  MM 1021.0   6.4  12.9    MM   MM   MM    MM
2024 02 18 10 30  20  8.2 10.3    MM    MM    MM  MM 1021.1   6.3  12.9    MM   MM   MM    MM
2024 02 18 10 24  20  8.2 10.8    MM    MM    MM  MM 1021.0   6.3  12.9    MM   MM   MM    MM
2024 02 18 10 18  20  8.8 10.3    MM    MM    MM  MM 1020.8    MM  12.9    MM   MM   MM    MM
2024 02 18 10 12  20  8.8 10.8    MM    MM    MM  MM 1020.6    MM  12.9    MM   MM   MM    MM
2024 02 18 10 06  30  9.3 11.8    MM    MM    MM  MM 1020.6    MM  12.9    MM   MM   MM    MM
2024 02 18 10 00  20  9.3 10.8    MM    MM    MM  MM 1020.6   6.5  12.9    MM   MM -0.4    MM
2024 02 18 09 54  20  8.2 10.3    MM    MM    MM  MM 1020.5   6.3  13.0    MM   MM   MM    MM
2024 02 18 09 48  30  7.7 10.3    MM    MM    MM  MM 1020.5    MM  13.0    MM   MM   MM    MM
2024 02 18 09 42  30  7.2  9.3    MM    MM    MM  MM 1020.5    MM  13.0    MM   MM   MM    MM
2024 02 18 09 36  30  8.2  9.8    MM    MM    MM  MM 1020.5    MM  13.0    MM   MM   MM    MM
2024 02 18 09 30  30  8.2  9.3    MM    MM    MM  MM 1020.3   6.7  13.0    MM   MM   MM    MM
2024 02 18 09 24  30  8.2  9.8    MM    MM    MM  MM 1020.1   6.4  13.0    MM   MM   MM    MM
2024 02 18 09 18  30  8.2 10.3    MM    MM    MM  MM 1020.1   6.6  13.0    MM   MM   MM    MM
2024 02 18 09 12  30  8.2  9.8    MM    MM    MM  MM 1020.3   6.9  13.0    MM   MM   MM    MM
2024 02 18 09 06  30  8.2 10.3    MM    MM    MM  MM 1020.4   6.7  13.0    MM   MM   MM    MM
2024 02 18 09 00  30  8.2 11.3    MM    MM    MM  MM 1020.6   6.7  13.0    MM   MM -0.4    MM
2024 02 18 08 54  20  8.2 10.3    MM    MM    MM  MM 1020.6   6.7  13.0    MM   MM   MM    MM
2024 02 18 08 48  30  7.7  9.3    MM    MM    MM  MM 1020.8   6.7  13.1    MM   MM   MM    MM
2024 02 18 08 42  20  7.7  9.8    MM    MM    MM  MM 1020.9   6.8  13.1    MM   MM   MM    MM
2024 02 18 08 36  30  8.2 10.3    MM    MM    MM  MM 1020.8   6.8  13.1    MM   MM   MM    MM
2024 02 18 08 30  30  8.8 10.3    MM    MM    MM  MM 1020.7   7.0  13.1    MM   MM   MM    MM
2024 02 18 08 24  30  8.8 11.8    MM    MM    MM  MM 1020.8   6.8  13.1    MM   MM   MM    MM
2024 02 18 08 18  30  9.3 10.3    MM    MM    MM  MM 1020.6   6.9  13.1    MM   MM   MM    MM
2024 02 18 08 12  40  9.8 10.8    MM    MM    MM  MM 1020.6   7.0  13.1    MM   MM   MM    MM
2024 02 18 08 06  30  9.3 11.3    MM    MM    MM  MM 1020.7   7.0  13.1    MM   MM   MM    MM
2024 02 18 08 00  30  9.3 10.8    MM    MM    MM  MM 1020.6   6.8  13.1    MM   MM -0.8    MM
2024 02 18 07 54  40  9.8 11.8    MM    MM    MM  MM 1020.5   7.0  13.1    MM   MM   MM    MM
2024 02 18 07 48  40 10.3 12.4    MM    MM    MM  MM 1020.4   7.1  13.1    MM   MM   MM    MM
2024 02 18 07 42  40 10.3 11.8    MM    MM    MM  MM 1020.5   7.0  13.1    MM   MM   MM    MM
2024 02 18 07 36  40  9.3 11.3    MM    MM    MM  MM 1020.7   7.0  13.2    MM   MM   MM    MM
2024 02 18 07 30  40  9.3 10.8    MM    MM    MM  MM 1020.7   7.1  13.2    MM   MM   MM    MM
2024 02 18 07 24  40  8.8 10.8    MM    MM    MM  MM 1021.0   7.0  13.2    MM   MM   MM    MM
2024 02 18 07 18  30  9.3 11.3    MM    MM    MM  MM 1021.1   6.9  13.2    MM   MM   MM    MM
2024 02 18 07 12  40  9.3 11.8    MM    MM    MM  MM 1021.2   7.1  13.2    MM   MM   MM    MM
2024 02 18 07 06  40  9.8 11.3    MM    MM    MM  MM 1021.3   7.1  13.2    MM   MM   MM    MM
2024 02 18 07 00  40  8.8 10.8    MM    MM    MM  MM 1021.0   7.3  13.2    MM   MM +0.4    MM
2024 02 18 06 54  30  8.2  9.8    MM    MM    MM  MM 1021.1   7.3  13.3    MM   MM   MM    MM
2024 02 18 06 48  30  8.2  9.8    MM    MM    MM  MM 1021.2   7.0  13.3    MM   MM   MM    MM
2024 02 18 06 42  40  8.8 10.8    MM    MM    MM  MM 1021.1   7.2  13.3    MM   MM   MM    MM
2024 02 18 06 36  30  8.2 10.3    MM    MM    MM  MM 1020.9   7.2  13.3    MM   MM   MM    MM
2024 02 18 06 30  30  8.2 10.8    MM    MM    MM  MM 1020.9   7.2  13.3    MM   MM   MM    MM
2024 02 18 06 24  30  8.2 11.3    MM    MM    MM  MM 1020.8   7.1  13.3    MM   MM   MM    MM
2024 02 18 06 18  30  8.2 11.3    MM    MM    MM  MM 1020.9   7.4  13.3    MM   MM   MM    MM
2024 02 18 06 12  20  9.3 10.3    MM    MM    MM  MM 1021.0   7.2  13.4    MM   MM   MM    MM
2024 02 18 06 06  30  8.8 11.3    MM    MM    MM  MM 1021.2   7.2  13.4    MM   MM   MM    MM
2024 02 18 06 00  20  9.3 10.8    MM    MM    MM  MM 1021.0   7.1  13.4    MM   MM +0.4    MM
2024 02 18 05 54  20  8.8 10.8    MM    MM    MM  MM 1020.8   7.3  13.4    MM   MM   MM    MM
2024 02 18 05 48  30  9.8 11.3    MM    MM    MM  MM 1021.0   7.0  13.4    MM   MM   MM    MM
2024 02 18 05 42  20  9.3 11.3    MM    MM    MM  MM 1021.0   7.2  13.4    MM   MM   MM    MM
2024 02 18 05 36  20  8.8 11.3    MM    MM    MM  MM 1021.1   7.2  13.4    MM   MM   MM    MM
2024 02 18 05 30  20  9.3 11.3    MM    MM    MM  MM 1021.0   7.4  13.4    MM   MM   MM    MM
2024 02 18 05 24  20  9.8 11.3    MM    MM    MM  MM 1021.1   7.3  13.4    MM   MM   MM    MM
2024 02 18 05 18  30  9.3 10.8    MM    MM    MM  MM 1021.1   7.3  13.4    MM   MM   MM    MM
2024 02 18 05 12  30  9.8 11.8    MM    MM    MM  MM 1021.2   7.3  13.5    MM   MM   MM    MM
2024 02 18 05 06  20  9.3 11.8    MM    MM    MM  MM 1021.2   7.3  13.5    MM   MM   MM    MM
2024 02 18 05 00  20 10.3 11.8    MM    MM    MM  MM 1021.4   7.3  13.5    MM   MM +1.5    MM
2024 02 18 04 54  20  9.8 11.3    MM    MM    MM  MM 1021.4   7.2  13.5    MM   MM   MM    MM
